 -67; -33; -16; -24; -24; -16; -33; -67;
 -23;   6;  13;  10;  10;  13;   6; -23;
 -11;  18;  20;   4;   4;  20;  18; -11;
 -21;  10;  17;  19;  19;  17;  10; -21;
 -26;  -9;  13;  19;  19;  13;  -9; -26;
 -28; -12;   3;  12;  12;   3; -12; -28;
 -43; -24;  -7;   0;   0;  -7; -24; -43;
 -74; -49; -28; -39; -39; -28; -49; -74;
