 -68; -68; -68; -52; -52; -68; -68; -68;
 -62; -49; -37; -15; -15; -37; -49; -62;
 -50; -31;  -7; -12; -12;  -7; -31; -50;
 -42; -23;   4;  -8;  -8;   4; -23; -42;
 -47; -19; -15; -20; -20; -15; -19; -47;
 -68; -51; -39; -10; -10; -39; -51; -68;
 -68; -60; -48; -48; -48; -48; -60; -68;
 -60; -51; -62; -57; -57; -62; -51; -60;
