 -12; -23;   6; -16; -16;   6; -23; -12;
 -28;  10; -25;  -9;  -9; -25;  10; -28;
 -19; -13;  35; -15; -15;  35; -13; -19;
 -28;  -2; -13;  -4;  -4; -13;  -2; -28;
 -45; -16;  -4;  -9;  -9;  -4; -16; -45;
 -24; -30; -21;  -5;  -5; -21; -30; -24;
 -43; -27; -14; -28; -28; -14; -27; -43;
 -21; -45; -25; -28; -28; -25; -45; -21;
