 -60; -18; -60; -60; -60; -60; -18; -60;
 -60; -56;  -7; -56; -56;  -7; -56; -60;
  12; -26; -54;  -7;  -7; -54; -26;  12;
 -29; -25; -14;  25;  25; -14; -25; -29;
 -39; -30; -17; -13; -13; -17; -30; -39;
  -1;  -9;  -8;  -9;  -9;  -8;  -9;  -1;
   4;   8; -16;  -8;  -8; -16;   8;   4;
 -60; -53; -17; -34; -34; -17; -53; -60;
