 -38; -12; -30; -59; -59; -30; -12; -38;
 -19;  25; -27; -11; -11; -27;  25; -19;
  -2; -23; -11; -27; -27; -11; -23;  -2;
  13;  -4; -19; -14; -14; -19;  -4;  13;
 -97; -75;  -2; -23; -23;  -2; -75; -97;
 -74;  28;  -8;  20;  20;  -8;  28; -74;
  -3;  34;  19;   9;   9;  19;  34;  -3;
  29;  48;   4;  45;  45;   4;  48;  29;
