 -15; -10;  -5;  21;  21;  -5; -10; -15;
 -26; -55; -19; -52; -52; -19; -55; -26;
  -3; -13;  -8; -28; -28;  -8; -13;  -3;
 -28; -20; -25; -39; -39; -25; -20; -28;
  -7; -20; -10; -21; -21; -10; -20;  -7;
 -15;   1; -10;  -2;  -2; -10;   1; -15;
 -11;   0;  14;  16;  16;  14;   0; -11;
  -8;   1;   3;  16;  16;   3;   1;  -8;
