 -47; -49; -64;-103;-103; -64; -49; -47;
 -29; -27; -13; -26; -26; -13; -27; -29;
   6;  10;  23;  18;  18;  23;  10;   6;
 -16;  -1;  11;  25;  25;  11;  -1; -16;
  -6;  -5;  11;  23;  23;  11;  -5;  -6;
  -5;   8;   7;  10;  10;   7;   8;  -5;
  -1;   9;   7;   4;   4;   7;   9;  -1;
 -11;   7;  -9;  -8;  -8;  -9;   7; -11;
