  11;  14;  11;  26;  26;  11;  14;  11;
  -1;  16;  12;  17;  17;  12;  16;  -1;
  11;  17;  22;  20;  20;  22;  17;  11;
  13;  22;  24;  31;  31;  24;  22;  13;
   4;  20;  21;  24;  24;  21;  20;   4;
   4;  13;  15;  17;  17;  15;  13;   4;
   1;   2;  -1;   5;   5;  -1;   2;   1;
 -11;  -5;   2;   0;   0;   2;  -5; -11;
