 -33; -15; -23; -19; -19; -23; -15; -33;
 -11; -19; -17; -39; -39; -17; -19; -11;
  -7;  -5;  -9; -12; -12;  -9;  -5;  -7;
 -13; -11;  -7;  -9;  -9;  -7; -11; -13;
  -8;  -5;  -3;  -4;  -4;  -3;  -5;  -8;
  -3;   1;   4;  -1;  -1;   4;   1;  -3;
   3;   3;   5;  11;  11;   5;   3;   3;
  -6;  -7;  -3;   4;   4;  -3;  -7;  -6;
