   0;   0;   0;   0;   0;   0;   0;   0;
  23; -39;  35;  42;  42;  35; -39;  23;
  29;  32;  32;  33;  33;  32;  32;  29;
   7;   9;  10;  16;  16;  10;   9;   7;
  -3;   1;   6;  13;  13;   6;   1;  -3;
   1;   8;  11;  15;  15;  11;   8;   1;
   0;   0;   0;   0;   0;   0;   0;   0;
   0;   0;   0;   0;   0;   0;   0;   0;
