  61;  70;  71;  53;  53;  71;  70;  61;
  63;  79;  72; 111; 111;  72;  79;  63;
  51;  50;  52; 103; 103;  52;  50;  51;
  89;  86;  78; 108; 108;  78;  86;  89;
  67;  86;  81; 105; 105;  81;  86;  67;
  95;  66;  87;  74;  74;  87;  66;  95;
  79;  50;  48;  54;  54;  48;  50;  79;
  64;  48;  56;  55;  55;  56;  48;  64;
