   0;   0;   0;   0;   0;   0;   0;   0;
   0;   0;   0;   0;   0;   0;   0;   0;
 -11; -31; -38; -21; -21; -38; -31; -11;
   5; -14; -21; -20; -20; -21; -14;   5;
   6; -13; -18;  -9;  -9; -18; -13;   6;
   6;   1;   7;  16;  16;   7;   1;   6;
  18;  40; -18;  32;  32; -18;  40;  18;
   0; -30; -20; -40; -40; -20; -30;   0;
