   0;   0;   0;   0;   0;   0;   0;   0;
   2;  11;   8;  -5;  -5;   8;  11;   2;
  10;  -9;  -9; -12; -12;  -9;  -9;  10;
  13;   0;   5;  -2;  -2;   5;   0;  13;
   9;  -4;   4; -12; -12;   4;  -4;   9;
  15;   0;  34; -17; -17;  34;   0;  15;
  10; -30;   0;   0;   0;   0; -30;  10;
 -16;  -9;  -9;  -8;  -8;  -9;  -9; -16;
